"1. What is QUIC?
   - QUIC is a new transport which reduces latency compared to that of TCP. On the surface, QUIC is very similar to TCP+TLS+HTTP/2 implemented on UDP.
   
2. What is Capsicum?
   - Capsicum is a sandboxing framework that adds capability-based security to unix-like kernels and denies access to global namespaces.
   
3. What is a global namespace in unixy terms?
   - Global namespace refers to aspects of a system that can be accessed from anywhere, such as file paths, networks, and process identifiers (PIDs).
   
4. What is Google Native Client?
   - Also known as NaCl, Native Client is a sandbox for running compiled C and C++ code in the browser efficiently and securely, independent of the user’s operating system.
   
5. What are web sockets?
   - Web sockets enable full-duplex communication between client and server.
   
6. What is the same-origin policy?
   - The same-origin policy is a security strategy that ensures two websites cannot tamper with each other. Each resource is assigned an origin, and JavaScript can only access resources from its own origin. An origin is defined by the scheme, hostname, and port.
   
7. How can two origins communicate?
   - Window.postMessage in HTML5 allows for sending data messages between two windows/frames across domains.
   
8. What is JIT compilation?
   - JIT compilation, also known as dynamic translation, is compilation done at runtime rather than ahead of time. It enables improved performance by compiling code just before it is executed.
   
9. What is PyPy?
   - PyPy is a replacement for CPython that is built using the RPython language. RPython is a subset of Python that can be translated to C. PyPy is known for its speed due to JIT compilation and supports most of the core language and commonly used standard library modules.
   
10. What does SMT stand for?
    - SMT stands for Satisfiability Modulo Theories.","[Front: What is QUIC? Back: QUIC is a new transport which reduces latency compared to that of TCP. On the surface, QUIC is very similar to TCP+TLS+HTTP/2 implemented on UDP.],
[Front: What is Capsicum? Back: A sandboxing framework that adds capability-based security to unix-like kernels and denies access to global namespaces.],
[Front: What is a global namespace in unixy terms? Back: aspects of a system that can be accessed from anywhere: - file paths - networks - PIDs],
[Front: What is Google Native Client? Back: Also called NaCl, Native Client is a sandbox for running compiled C and C++ code in the browser efficiently and securely, independent of the user’s operating system.],
[Front: What are web sockets? Back: Full-duplex communication between client and server.],
[Front: What is the same-origin policy? Back: Goal: Two websites should not be able to tamper with each other. Strategy: each resource is assigned an origin. JS can only access resources from its own origin. Origin: scheme + hostname + port],
[Front: How can 2 origins (let's say 2 frames) communicate? Back: window.postMessage (HTML5) allows for sending data messages between two windows/frames across domains.],
[Front: What is JIT compilation? Back: JIT compilation, also known as dynamic translation, is compilation done at run-time rather than ahead of time (AOT).],
[Front: What is PyPy? Back: PyPy is a replacement for CPython. It is built using the RPython language that was co-developed with it. RPython is a subset of Python and can be translated to C. The main reason to use it instead of CPython is speed: it runs generally faster due to JIT compilation. PyPy implements Python 2.7.10. It supports all of the core language, passing the Python test suite (with minor modifications that were already accepted in the main python in newer versions). It supports most of the commonly used Python standard library modules.],
[Front: What does SMT stand for? Back: Satisfiability modulo theories.]"
"1. What is an SMT solver?
   - An SMT solver is a tool that solves large interconnected logic formulas to determine if a given formula can be satisfied. These solvers are useful for determining program outcomes or inputs using symbolic execution.
   
2. How do we find a condition that will cause a program to have a predicted outcome?
   - By using an SAT solver and an SMT solver in a feedback loop. The SAT solver, using logic tests, tells the SMT solver where it went wrong, and they work together to find a condition that leads to the predicted outcome.
   
3. What is transactional memory?
   - Transactional memory is a concurrency control mechanism that attempts to simplify concurrent programming. It allows a group of load and store instructions to execute atomically, similar to how database transactions control access to shared memory in concurrent computing.
   
4. What is software transactional memory?
   - Software transactional memory provides transactional memory semantics in a software runtime library or programming language, usually with minimal hardware support. Software implementations often come with a performance penalty compared to hardware solutions, but they offer increased portability and flexibility","[Front: What is an SMT solver? Back: A satisfiability modulo theories solver solves for large interconnected logic formulas to determine if a given formula can be satisfied. These are helpful for determining the outcome or inputs for a program using symbolic execution.],
[Front: How do we find that a condition exists that will cause a program to have a predicted outcome? Back: Using an SAT solver (using logic tests) and an SMT solver (that plugs in numbers), and tells the SAT solver where it got it wrong. They provide feedback in a cycle to each other until a condition can be found.],
[Front: What is  transactional memory? Back: Transactional memory attempts to simplify concurrent programming by allowing a group of load and store instructions to execute in an atomic way. It is a concurrency control mechanism analogous to database transactions for controlling access to shared memory in concurrent computing.],
[Front: What is software transactional memory? Back: Software transactional memory provides transactional memory semantics in a software runtime library or the programming language, and requires minimal hardware support (typically an atomic compare and swap operation, or equivalent). As the downside, software implementations usually come with a performance penalty, when compared to hardware solutions.]"
"1. Does PyPY have a GIL?
   - Yes. The GIL (Global Interpreter Lock) is very difficult to remove. An alternative solution is to use pypy-stm, which utilizes software transactional memory but may result in a performance penalty.

2. How can a server deal with a SYN flood attack?
   - When a server detects a large number of SYN packets at once or the size of its SN (sequence number) data structure reaches a certain threshold, it can switch to a stateless version. In this version, it sends signed SN responses with a timestamp, and if it receives one back, it allows the packets to pass through without the need for a lookup table.","[Front: Does PyPY have a GIL? Back: Yes. The GIL is very difficult to remove. You can use pypy-stm instead, which uses software transactional memory, but will suffer a performance penalty.],
[Front: How can a server deal with a SYN flood attack? Back: When it detects a large number of SYN packets at once, or the size of its SN (sequence number) data structure reaches a certain threshold of entries, it can switch to a stateless version, where it send SN responses as signed values with a timestamp, and if it receives one back it lets them through without needing a lookup table.]"
"1. What is a stack canary?
   - A stack canary is a buffer overflow defense mechanism. It involves pushing a random value onto the stack after the saved EBP (Extended Base Pointer). Before tearing down the stack frame, the value is checked. Any buffer overflow targeting the return instruction pointer would have to overwrite this random value.

2. What type of buffer overflow protection does gcc and Visual Studio employ?
   - gcc and Visual Studio employ a stack check guard of bytes before and after the buffer's allocated memory. Once values are written to the buffer, the bytes are checked to ensure they have not been modified.

3. What is scalability?
   - Scalability is the measure of how well a system can adapt to changes in resource demand without negatively impacting performance. A scalable system can efficiently handle increased or decreased loads without significant degradation.

4. What is Akka?
   - Akka is an open-source project that provides a simpler programming model, known as the actor programming model, for concurrent and distributed applications. It aims to facilitate the development of applications deployed in the cloud or run on devices with multiple cores.

5. What is an actor?
   - Actors are similar to message queues without the configuration and message broker installation overhead. They receive messages one at a time and execute specific behavior upon message reception. Actors can send messages to other actors asynchronously. They are not like threads, but messages sent to them are eventually pushed through a thread. Actors offer a flexible way to build applications by sending and receiving messages.

6. What is an IDL-based encoding?
   - IDL-based encoding refers to an interface description language or interface definition language (IDL) encoding. It necessitates schema definitions and ensures standardized data format and validation for consumers. However, it sacrifices flexibility in the schema's evolution.

7. What is Tarantool?
   - Tarantool is an in-memory noSQL database that employs write-ahead logging for crash resistance and persistence.

8. What is a coroutine?
   - A coroutine is an object representing an activity that will eventually complete. In Python, coroutines are implemented using generators.","[Front: What is a stack canary? Back: It's a buffer overflow defense where a random value is pushed onto the stack after the saved EBP, and before tearing down the stack frame, the value is checked. Any buffer flow targeting the return instruction pointer would have to have overwritten this value.],
[Front: What type of buffer overflow protection does gcc and Visual Studio employ? Back: They use a stack check guard of bytes before and after the buffer's allocated memory. Once values are written to the buffer, the bytes are checked to ensure they are still the same.],
[Front: What is scalability? Back: Scalability is the measure to which a system can adapt to a change in demand for resources, without negatively impacting performance.],
[Front: What is Akka? Back: An open source project that provides a simpler, single programming model - one way of coding for concurrent and distributed applications - the actor programming model. Akka’s primary goal is to make it simpler to build applications that are deployed in the cloud or run on devices with many cores and that efficiently leverage the full capacity of the computing power available. It’s a toolkit that provides an actor model, runtime, and required supporting tools for building scalable applications.],
[Front: What is an actor? Back: Briefly, actors are a lot like message queues without the configuration and message broker installation overhead. They’re like programmable message queues shrunk to microsize—you can easily create thousands, even millions of them. They don’t “do” anything unless they’re sent a message. Messages are simple data structures that can’t be changed after they’ve been created, or in a single word, they’re immutable. Actors can receive messages one at a time and execute some behavior whenever a message is received. Unlike queues, they can also send messages (to other actors). Everything an actor does is executed asynchronously. Simply put, you can send a message to an actor without waiting for a response. Actors aren’t like threads, but messages sent to them are pushed through on a thread at some point in time. How actors are connected to threads is configurable - this is not a hardwired relationship. For now the most important aspect of actors is that you build applications by sending and receiving messages. A message could be processed locally on some available thread, or remotely on another server. Exactly where the message is processed and where the actor lives are things you can decide later, which is very different compared to hardcoding threads and RPC style networking. Actors make it easy to build your application out of small parts that resemble networked services, only shrunk to microsize in footprint and administrative overhead.],
[Front: What is an IDL-based encoding? Back: An interface description language or interface definition language (IDL) encoding.  It requires a schema definitions. They offer peace of mind with respect to data format and validation for consumers while sacrificing flexibility in the schema’s evolution.],
[Front: What is Tarantool? Back: An in-memory noSQL database that uses write-ahead logging for crash resistance and persistence.],
[Front: What is a coroutine? Back: An object representing activity that eventually completes. Also refers the the function we call that returns a coroutine. In Python, coroutines are generators.]"
"1. What is a future?
   - A future is an object that represents a result that may not be available immediately. It allows for asynchronous handling of potentially time-consuming operations.

2. What is AQP?
   - AQP stands for Approximate Query Processing. It involves pulling a sample of data instead of processing an exact result. This technique is often used when dealing with large datasets, typically involving terabytes or more.

3. How would you visualize billions of items in a graph?
   - Visualizing billions of items in a graph may not require graphing every point. Instead, visualization-aware sampling can be utilized, often using just 1% or even less of the data.

4. What is F1/Spanner?
   - F1/Spanner refers to a fault-tolerant distributed relational database management system developed by Google. The F1 component supports Google's ad business, while Spanner provides fault tolerance.

5. What is Photon?
   - Photon is a fault-tolerant and scalable platform for joining continuous data streams.

6. What is Mesa?
   - Mesa is a geo-replicated, near real-time, and scalable data warehousing solution.

7. How does Google use multi-homed datacenters?
   - Google employs a multi-homed datacenter approach where a system runs live in multiple datacenters simultaneously. Work is dynamically shared between datacenters to balance the load. If one datacenter is slow, a fraction of the work automatically moves to faster datacenters. In case a datacenter becomes completely unavailable, its work is distributed to other operational datacenters","[Front: What is a future? Back: An object representing a result that may not be available yet.],
[Front: What is AQP? Back: Approximate query processing. It means pulling a sample of data instead of taking time to process an exact result. It is often used when a data storage involves terabytes or more.],
[Front: How would you visualize billions of items in a graph? Back: In many cases, you don't need to graph every point, just use visualization-aware sampling. Sometime 1% or less will do.],
[Front: What is F1/Spanner? Back: Fault-Tolerant Distributed RDBMS (Spanner) Supporting Google's Ad Business (F1)],
[Front: What is Photon? Back: Fault-tolerant and Scalable Joining of Continuous Data Streams],
[Front: What is Mesa? Back: Geo-Replicated, Near Real-Time, Scalable Data Warehousing],
[Front: How does Google use multi-homed datacenters? Back: A multi-homed system runs live in multiple datacenters all the time. Each datacenter processes work all the time, and work is dynamically shared between datacenters to balance load. When one datacenter is slow, some fraction of work automatically moves to faster datacenters. When a datacenter is completely unavailable, all its work is automatically distributed to other datacenters.]"
"- What is ElasticSearch?
  - ElasticSearch is an open-source, distributed, and RESTful search engine.

- What is an example of a circuit breaker?
  - An example of a circuit breaker is when a service starts sending HTTP response code 503 (Service Unavailable) if it is overwhelmed to avoid multiple simultaneous retries that could worsen the system's performance.","[Front: What is ElasticSearch? Back: Open Source, Distributed, RESTful Search Engine],
[Front: What is an example of a circuit breaker? Back: Start sending 503s if your service is choked to avoid numerous simultaneous retries that just make the system worse.]"
"- What is the name of Google's search ranking algorithm?
  - Google's search ranking algorithm is called Hummingbird. PageRank is just one factor used by the algorithm.

- What is celery?
  - Celery is a distributed task queue, which allows you to offload tasks to be executed asynchronously in a distributed environment.

- LRU is the most popular type of what kind of policy?
  - LRU refers to the Least Recently Used policy, which is the most popular eviction policy used in caching systems.

- What does an eviction policy try to predict?
  - An eviction policy aims to predict which cache entries are most likely to be used again in the near future, maximizing the cache's hit ratio.

- What is Caffeine?
  - Caffeine is a high-performance, near-optimal caching library based on Java 8.

- What is request coalescing?
  - Request coalescing is a technique where many requests arriving for missing content in the cache are consolidated into a single instance request to the backend. This helps to avoid flooding the backend with duplicate requests.

- When might you need to use a NoSQL database?
  - You might need to use a NoSQL database when you don't have any relational data or when you need to store more than 5 TB of data. NoSQL databases are also suitable for data-intensive workloads and applications with low-latency requirements that demand high throughput.

- What is AMP?
  - AMP stands for Accelerated Mobile Pages. It is a restricted subset of HTML designed to make web pages load faster on mobile devices. AMP provides a shared library of scripts to avoid unnecessary downloads, sets standards for advertising architecture to prevent page infections, and offers a shared mechanism for data collection to avoid multiple analytics packages slowing down the page.","[Front: What is the name of Google's search ranking algorithm? Back: Hummingbird. PageRank is just one factor used by the algorithm.],
[Front: What is celery? Back: Distributed Task Queue],
[Front: LRU is the most popular type of what kind of policy? Back: Eviction],
[Front: What does an eviction policy try to predict? Back: An eviction policy tries to predict which entries are most likely to be used again in the near future, thereby maximizing the hit ratio],
[Front: What is Caffiene? Back: Caffeine is a high performance, near optimal caching library based on Java 8.],
[Front: What is request coalescing? Back: When many requests arrive for some content that’s missing in the cache (cache miss), only one instance request will proceed to the backend to fetch the content on behalf of all to avoid a flood.],
[Front: When might you need to use a NoSQL database Back: You don’t have any relational data. If you need to store > 5 TB of data or you have an incredibly data intensive workload. Your application has super low-latency requirements. You need really high throughput.],
[Front: What is AMP? Back: AMP is a restricted subset of HTML designed to make the web fast on mobile devices. Provides a shared library of scripts so they don’t have to downloaded every time. Sets standards for the architecture of advertising so advertising doesn't infect pages. Shared mechanism for collecting data for analytics so you don’t have N different packages on a page gathering stats.]"
"- What is a benefit of making processes asynchronous?
  - Making processes asynchronous provides flexibility in the architecture. By avoiding synchronous low-latency interactions, the system can be designed with more loosely coupled and partition-tolerant components, enabling better scalability and fault tolerance.

- What is BASE?
  - BASE stands for Basically Available, Soft state, Eventually consistent. It refers to a type of system architecture that offers high availability and eventual consistency, making it more tolerant to latency. In a BASE-based system, data can be in an inconsistent state temporarily.

- What is ACID?
  - ACID is an acronym for Atomicity, Consistency, Isolation, and Durability. It represents a set of properties that guarantee reliable processing of database transactions.

- What is the CAP theorem?
  - The CAP theorem, also known as Brewer's theorem, states that it is impossible for a distributed computer system to simultaneously provide all three guarantees of Consistency, Availability, and Partition tolerance. In case of a network partition, a system must choose between maintaining consistency or availability.

- What is zero copy?
  - Zero copy is a technique wherein the kernel directly transfers data from a disk file to a socket without involving the application. By avoiding unnecessary data copying and reducing context switches between the kernel and user mode, zero copy significantly improves application performance.

- What is a metaclass?
  - A metaclass is any callable, such as a function or a class, that implements the function signature of the `type()` function. This allows customization and dynamic behavior of classes and instances in object-oriented programming.

- What is privilege separation?
  - Privilege separation is a technique that involves dividing an application into different areas to isolate vulnerabilities. By separating sensitive functionality from the rest of the application, a vulnerability in one area does not compromise the security or stability of the entire application","[Front: What is a benefit of making processes asynchronous? Back: Flexibility in the architecture. Getting users on hooked on synchronous low-latency interactions doesn't allow for architecture flexibility.],
[Front: What is BASE? Back: basically available soft state eventually consistent  A BASE based system is more tolerant to latency because it is an inherently partitioned and loosely coupled architecture and it uses eventual consistency.],
[Front: What is ACID? Back: atomicity consistency isolation durability],
[Front: What is the CAP theorem? Back: The CAP theorem, also named Brewer's theorem, states that it is impossible for a distributed computer system to simultaneously provide all three of the following guarantees:  - Consistency (all nodes see the same data at the same time) - Availability (every request receives a response about whether it succeeded or failed) - Partition tolerance (the system continues to operate despite arbitrary partitioning due to network failures)],
[Front: What is zero copy? Back: Applications that use zero copy request that the kernel copy the data directly from the disk file to the socket, without going through the application. Zero copy greatly improves application performance and reduces the number of context switches between kernel and user mode.],
[Front: What is a metaclass? Back: Any callable (function or class) that implements type()'s function signature.],
[Front: What is privilege separation? Back: Separating an application into different areas so a vulnerability in one area doesn't affect the entire application.]"
"- In security, a principal refers to an entity with privileges or rights.
- In Unix, the owner of a file is the user with the user ID that matches the UID of the inode.
- The executable permission is required to lookup files or directories in a path.
- Security is enforced on a file when the file descriptor is created. It is then the responsibility of the user to secure the file descriptor.
- ptrace is a system call found in several Unix and Unix-like operating systems that allows one process to control another. It enables the controller to inspect and manipulate the internal state of its target.
- ptrace can be used to debug a process.
- The root user privilege is required to bind to ports less than 1024.","[Front: In security, what is a principal? Back: An entity with privileges or rights.],
[Front: In Unix, who is the owner of a file? Back: The user with the user ID that matches the UID of the inode.],
[Front: What privilege do you need to lookup files or directories in a path? Back: The executable permission.],
[Front: When is security enforced on a file? Back: Security is checked when the file descriptor is created. Then it's up to the user to be careful and secure the file descriptor.],
[Front: What is ptrace? Back: ptrace is a system call found in several Unix and Unix-like operating systems. By using ptrace, one process can control another, enabling the controller to inspect and manipulate the internal state of its target.],
[Front: What can you use to debug a process? Back: ptrace],
[Front: What user privilege is required to bind to ports < 1024? Back: root]"
"- During system bootstrapping, the system performs the setuid() call to give a non-root user the ownership of a process.
- su and sudo are examples of setuid binaries.
- chroot is a command that changes the root directory for a user to be a directory on the file system where they can't escape.
- A confused deputy is a computer program that is innocently fooled by some other party into misusing its authority. It is a specific type of privilege escalation. An example of a confused deputy is a CSRF attack in the web frontend world.
- Ambient authority, or ambient privilege, refers to the decision about whether a process or agent can perform an action based on information that is not explicitly stated, but inherited instead.
- A capability is the privilege to act upon something given your ownership of it and the inability to act on something using an intermediate process' privileges. An example would be a function where you pass a file descriptor as an argument, and the function uses your capability, not its own.
- Enabling sandboxing requires the kernel to support it by disallowing system calls that reference global namespaces such as file paths starting at root, network operations, and using process descriptors instead of PIDs.
- RSA decryption is optimized for speed using techniques such as processing c^d mod p and c^d mod q in parallel and merging them using the Chinese remainder theorem, putting the values into Montgomery format, employing sliding windows to exponentiate on bits of the exponent, applying a single extra reduction, converting back from Montgomery format, and merging using CRT.
- To change a positive integer to negative, you subtract 1 and flip all bits.","[Front: During system bootstrapping, what call is performed by the system to give a non-root user the ownership of a process? Back: setuid()],
[Front: What are the setuid binaries? Back: su sudo],
[Front: What does chroot do? Back: Changes the root directory (/) for a user to be a directory on the filesystem where they can't escape.],
[Front: What is a confused deputy? Back: A confused deputy is a computer program that is innocently fooled by some other party into misusing its authority. It is a specific type of privilege escalation. In information security, the confused deputy problem is often cited as an example of why capability-based security is important, as capability systems protect against this whereas access control list-based systems do not. The classic example is a Fortran compiler that creates a billing record for each use. A user was able to tell the compiler to output a binary with the same name as the billing file, overwriting it.],
[Front: What is an example of a confused deputy in the web frontend world? Back: A CSRF attack.],
[Front: What is ambient authority, or ambient privilege? Back: The decision about whether a process or agent can perform an action is based on information not explicitly stated, but inherited instead.],
[Front: What is a capability? Back: The privilege to act upon something given your ownership of it, and the inability to act on something using an intermediate process' privileges. An example would be a function where you pass a file descriptor as an argument and the function uses your capability, not its own.],
[Front: What is a requirement of enabling sandboxing? Back: The kernel must be able to support it by disallowing system calls that reference global namespaces: - file paths starting at root - must be relative - network - PIDs - use process descriptors instead],
[Front: How is RSA decryption optimized for speed? Back: - c^d mod p and c^d mod q are processed in parallel and merged at the end using the Chinese remainder theorem - put into Montgomery format - sliding windows to exponentiate on bits of exponent - perhaps a single extra reduction - convert back from Montgomery format - merge using CRT],
[Front: How do you change a positive integer to negative? Back: Subtract 1, flip all bits]"
"- To change a negative integer to positive, you flip all bits and then add 1.
- Intel architecture is a CISC (Complex Instruction Set Computer) architecture that includes many special-purpose instructions.
- Intel instructions are variable-length, ranging from 1 to theoretically 16 bytes.
- RISC (Reduced Instruction Set Architecture) features more registers, fewer fixed-sized instructions, and is used in processors like PowerPC, ARM, SPARC, and MIPS.
- Intel follows Little Endianness, meaning that the least significant bytes of a word or larger are stored in the lowest memory address. However, in registers, all bytes are stored in Big Endian.
- Little Endianness refers to the storage of the least significant bytes of a word or larger in the lowest memory address. There is no Endianness within a byte.
- CISC architecture typically has 8 general-purpose registers and an instruction pointer, with 2 of the 8 registers being less general.
- The word size on Intel is 16 bits.
- The double-word size on Intel is 32 bits.
- Big Endianness refers to the storage of the most significant bytes of a word or larger in the lowest memory address","[Front: How do you change a negative integer to positive? Back: Flip all bits, then add 1],
[Front: What is Intel architecture? Back: CISC - Complex Instruction Set Computer Many special-purpose instructions.],
[Front: What size are Intel instructions? Back: They are variable-length, from 1 to theoretically 16 bytes.],
[Front: What is RISC? Back: Reduced Instruction Set Architecture.  - more registers - fewer, fixed-sized instructions - used in PowerPC, ARM, SPARC, MIPS],
[Front: What Endianness is Intel? Back: Little Endian, but only in memory. In registers, all are Big Endian.],
[Front: What is Little Endianness? Back: The least significant bytes of a word or larger are stored in the lowest address. All bytes are the same. There is no Endianness within a byte.],
[Front: How many registers are on CISC? Back: 8 general-purpose registers and an instruction pointer. 2 of 8 are not that general.],
[Front: What is the word size on Intel? Back: 16 bits],
[Front: What is the double-word size on Intel? Back: 32 bits],
[Front: What is Big Endianness? Back: The most significant bytes of a word or larger are stored in the lowest address.]"
"- The EAX register is used to store the function's return value.
- The EBX register serves as the base pointer to the data section.
- The ECX register is used as a counter for string and loop operations.
- The EDX register functions as an I/O pointer.
- The ESI register is the source pointer for string or other copy operations.
- The EDI register is the destination pointer for string or other copy operations.
- The ESP register is the stack pointer.
- The EBP register is the stack frame base pointer.","[Front: What is the EAX register used for? Back: Stores the function's return value.],
[Front: What is the EBX register used for? Back: Base pointer to the data section.],
[Front: What is the ECX register used for? Back: Counter for string and loop operations.],
[Front: What is the EDX register used for? Back: I/O pointer],
[Front: What is the ESI register used for? Back: Source pointer for string or other copy operations.],
[Front: What is the EDI register used for? Back: Destination pointer for string or other copy operations.],
[Front: What is the ESP register used for? Back: Stack pointer],
[Front: What is the EBP register used for? Back: Stack frame base pointer]"
"- The EIP register is used as the instruction pointer, pointing to the next instruction to execute.
- The caller-save registers are EAX, EDX, and ECX.
- The callee-save registers are EBP, EBX, ESI, and EDI.
- In addition to the main registers, the legacy 8 and 16-bit registers can also be used, such as AX, AH, AL, SP, BP, and SI.","[Front: What is the EIP register used for? Back: Instruction pointer - next instruction pointer to execute.],
[Front: What are the caller-save registers? Back: eax edx ecx],
[Front: What are the callee-save registers? Back: ebp ebx esi edi],
[Front: Other than the main registers, what other registers can be used? Back: Legacy 8 and 16-bit registers: AX, AH, AL, SP, BP, SI]"
"- The caller register-saving convention on Linux systems is known as cdecl (C declaration).
- Avalancing refers to the effect of a hashing method where a small change in the input has a large effect on the output.
- Chef is a configuration tool used to declare the state of a server and perform delta calculations to build it according to the declaration.
- MurmurHash is an example of a non-cryptographic hash function. It is efficient and suitable for general hash-based lookup, using basic operations like multiply (MU) and rotate (R) in its inner loop. It exhibits an avalanche effect and can yield a 32-bit or 128-bit hash value.
- Parallel processing of calculations on elements of an array can be achieved by using recursion, dividing and conquering the array into smaller segments, and merging the values as the recursion unwinds. Non-mutation of the array eliminates the need for locking.
- When performing parallel computation on different parts of a large data structure, it is important to consider the memory bandwidth of the RAM as it can become a bottleneck.
- The computation time for processing multiple tasks is determined by the length of time the longest subcomputation takes.
- It is advised to avoid starting and joining a task or thread on the same line or proximity to avoid blocking execution on the current thread until completion, which negates the concurrency.
- Performance can be affected by various factors such as processor speed, the number of processors, memory access latency and throughput, cache behavior, and runtime behavior including garbage collection, JIT compilation, and thread scheduling","[Front: What is the caller register-saving convention on Linux systems? Back: cdecl - C declaration],
[Front: What is avalancing? Back: The effect of a hashing method where a small change in the input has a large effect on the output.],
[Front: What is Chef? Back: A configuration tool. You write or reuse recipes that declare the state you wish your server to be in. It calculates the delta and builds out for you.],
[Front: What is an example of a non-cryptographic hash function? Back: MurmurHash is an efficient, non-cryptographic hash function suitable for general hash-based lookup. The name comes from two basic operations, multiply (MU) and rotate (R), used in its inner loop. It has an avalanche effect. The current version is MurmurHash3 which yields a 32-bit or 128-bit hash value.],
[Front: How could you process calculations on elements of an array in parallel? Back: Using recursion, divide and conquer, breaking down the array into smaller segments, then merging the values as the recursion unwinds. Non-mutation of the array means locking is not required.],
[Front: What factor should you keep in mind when doing parallel computation on different parts of a large data structure? Back: The memory bandwidth of your RAM. It can become a bottleneck.],
[Front: What will be the computation time when processing multiple tasks? Back: The length of time the longest subcomputation takes.],
[Front: Why should you avoid starting and joining a task or thread on the same line or proximity? Back: Execution on the current thread will block until it completes, thereby obviating the concurrent call.],
[Front: What factors affect performance? Back: - processor speed  - number of processors - memory access latency and throughput - cache behavior - runtime behavior (garbage collection, JIT compilation, thread scheduling)]"
"- Amdahl's Law gives the theoretical speedup in latency of the execution of a task at fixed workload that can be expected of a system whose resources are improved.
- When measuring and benchmarking performance, it's important to consider multiple repetitions, statistical treatment, mean and variance, eliminating statistical outliers, ensuring steady-state (warm-up), and preventing anomalies such as garbage collection, JIT compilation, and compiler optimizations in benchmark code that misrepresents real-world scenarios.
- When associative operations are used, it means that the grouping of the operations doesn't matter and will evaluate to the same result.
- The synonym of reduce() is fold().
- The commutative property states that the order of operands doesn't matter, but grouping may matter, resulting in the same result regardless of the order of the quantities involved.","[Front: What is Amdahl's Law? Back: It gives the theoretical speedup in latency of the execution of a task at fixed workload that can be expected of a system whose resources are improved.],
[Front: What aspects are important in measuring and benchmarking performance, parallel or otherwise? Back: - multiple repetitions - statistical treatment - mean and variance - eliminate statistical outliers - ensuring steady-state (warm-up) - preventing anomalies (garbage collection, JIT compilation, compiler optimizations in benchmark code that misrepresents real-world)],
[Front: When associative operations are used, what does it mean? Back: Grouping doesn't matter. It will evaluate to the same result.],
[Front: What is a synonym of reduce()? Back: fold()],
[Front: What is the commutative property? Back: The condition that a group of quantities connected by operators gives the same result whatever the order of the quantities involved. So order of operands doesn't matter, but grouping may matter.]"
"- A bag is a multiset, which means that elements do not have to be unique.
- A multiset is a set in which elements do not have to be unique.
- Some examples of operations that are both associative and commutative include addition and multiplication of integers, union, intersection, and symmetric difference of sets, addition of vectors, and addition of matrices of fixed dimension.","[Front: What is a bag? Back: A multiset.],
[Front: What is a multiset? Back: A set in which elements do not have to be unique.],
[Front: What are some examples of operations that are both associative and commutative? Back: - Addition and multiplication of integers - Union, intersection, and  symmetric difference of sets - Addition of vectors - Addition of matrices of fixed dimension - Addition and multiplication of polynomials]"
"- Some examples of operations that are associative but not commutative include concatenation of lists, concatenation of strings, and matrix multiplication.
- Floating point addition and multiplication are commutative but not associative, hence requiring caution.
- The rule of thumb before optimizing or parallelizing is to ensure the code works correctly first, and then, if desired, proceed with optimization for greater speed.
- Python has an opcode cache in the form of a .pyc file. When a module is imported for the first time or when the source is more recent than the current compiled file, a .pyc file containing the compiled code is created. This file is used by Python to skip the compilation step when running the program next time","[Front: What are some examples of operations that are associative but not commutative? Back: - concatenation of lists - concatenation of strings - matrix multiplication],
[Front: What should we worry about floating point addition and multiplication? Back: It is commutative but not associative.],
[Front: What is the rule of thumb before optimizing or parallelizing? Back: Ensure the code works correctly first. Then, if you want to get fancy, you can begin to optimize your code for greater speed.],
[Front: Does Python have an opcode cache? Back: In a way. It outputs a .pyc file, containing the bytecode. When a module is imported for the first time, or when the source is more recent than the current compiled file, a .pyc file containing the compiled code will usually be created in the same directory as the .py file. When you run the program next time, Python uses this file to skip the compilation step.]"
